# # wavelength, f_lambda
1.563250000000000000e+05,1.620590247402387709e-16
1.563630000000000000e+05,1.624131057986574665e-16
1.564020000000000000e+05,1.627917046784912009e-16
1.564400000000000000e+05,1.631609672105066561e-16
1.564790000000000000e+05,1.635412297206124773e-16
1.565180000000000000e+05,1.639210930135666520e-16
1.565560000000000000e+05,1.642928712527610665e-16
1.565950000000000000e+05,1.646743917583350104e-16
1.566330000000000000e+05,1.650466219469291574e-16
1.566720000000000000e+05,1.654297948067626990e-16
1.567100000000000000e+05,1.658012537462327684e-16
1.567490000000000000e+05,1.661836344350362906e-16
1.567870000000000000e+05,1.665567629641929524e-16
1.568260000000000000e+05,1.669407899403149197e-16
1.568650000000000000e+05,1.673463445886154130e-16
1.569030000000000000e+05,1.677134279740675307e-16
1.569420000000000000e+05,1.680852971918502914e-16
1.569800000000000000e+05,1.684613555453561174e-16
1.570190000000000000e+05,1.688470392063902635e-16
1.570570000000000000e+05,1.692235358352449612e-16
1.570960000000000000e+05,1.696108516442625027e-16
1.571340000000000000e+05,1.699877841466587942e-16
1.571730000000000000e+05,1.703755137541764158e-16
1.572120000000000000e+05,1.707640507147601913e-16
1.572500000000000000e+05,1.711422343233224106e-16
1.572890000000000000e+05,1.715311812122733267e-16
1.573270000000000000e+05,1.719110062093978796e-16
1.573660000000000000e+05,1.723003606500120611e-16
1.574040000000000000e+05,1.726806122815367468e-16
1.574430000000000000e+05,1.730740007385490475e-16
1.574820000000000000e+05,1.734633519398366508e-16
1.575200000000000000e+05,1.738448379207000113e-16
1.575590000000000000e+05,1.742370081213016904e-16
1.575970000000000000e+05,1.746189145469166678e-16
1.576360000000000000e+05,1.750126896275272854e-16
1.576740000000000000e+05,1.753962200246346130e-16
1.577130000000000000e+05,1.757903894205472724e-16
1.577510000000000000e+05,1.761743344069688295e-16
1.577900000000000000e+05,1.765688963863108791e-16
1.578290000000000000e+05,1.769630469098849712e-16
1.578670000000000000e+05,1.773494099765414660e-16
1.579060000000000000e+05,1.777451528224831226e-16
1.579440000000000000e+05,1.781307214620994447e-16
1.579830000000000000e+05,1.785280525700127805e-16
1.580210000000000000e+05,1.789188302986513939e-16
1.580600000000000000e+05,1.793153426817545370e-16
1.580980000000000000e+05,1.797017214076716525e-16
1.581370000000000000e+05,1.800998163050340344e-16
1.581760000000000000e+05,1.804986950116589823e-16
1.582140000000000000e+05,1.808886664593328303e-16
1.582530000000000000e+05,1.812879222108505666e-16
1.582910000000000000e+05,1.816782897970503102e-16
1.583300000000000000e+05,1.820791168110288570e-16
1.583680000000000000e+05,1.824698782688063918e-16
1.584070000000000000e+05,1.828710772206627804e-16
1.584460000000000000e+05,1.832742474016426210e-16
1.584840000000000000e+05,1.836661872380589640e-16
1.585230000000000000e+05,1.840685309612836825e-16
1.585610000000000000e+05,1.844620517349802156e-16
1.586000000000000000e+05,1.848659533243990135e-16
1.586380000000000000e+05,1.852610499090584732e-16
1.586770000000000000e+05,1.856641228848271467e-16
1.587150000000000000e+05,1.860596012061391442e-16
1.587540000000000000e+05,1.864451935594491988e-16
1.587930000000000000e+05,1.868184953557762893e-16
1.588310000000000000e+05,1.871830698984304912e-16
1.588700000000000000e+05,1.875567911112602180e-16
1.589080000000000000e+05,1.879218032869435547e-16
1.589470000000000000e+05,1.882971287891134219e-16
1.589850000000000000e+05,1.886625762613222469e-16
1.590240000000000000e+05,1.890383159368893414e-16
1.590620000000000000e+05,1.894053818602727296e-16
1.591010000000000000e+05,1.897815333839149411e-16
1.591400000000000000e+05,1.901584772279442041e-16
1.591780000000000000e+05,1.905267741982267242e-16
1.592170000000000000e+05,1.909041261381320318e-16
1.592550000000000000e+05,1.912728494225028664e-16
1.592940000000000000e+05,1.916517891996793039e-16
1.593320000000000000e+05,1.920209364978284348e-16
1.593710000000000000e+05,1.924002792044613176e-16
1.594100000000000000e+05,1.927792277417604413e-16
1.594480000000000000e+05,1.931507718974675001e-16
1.594870000000000000e+05,1.935312994050467987e-16
1.595250000000000000e+05,1.939020823852350364e-16
1.595640000000000000e+05,1.942841848857284042e-16
1.596020000000000000e+05,1.946553841651091442e-16
1.596410000000000000e+05,1.950378807793994033e-16
1.596790000000000000e+05,1.954106704288343104e-16
1.597180000000000000e+05,1.957947340989709704e-16
1.597570000000000000e+05,1.961772248627333919e-16
1.597950000000000000e+05,1.965512124550918127e-16
1.598340000000000000e+05,1.969364401201029401e-16
1.598720000000000000e+05,1.973108346983879253e-16
1.599110000000000000e+05,1.976964471920496927e-16
1.599490000000000000e+05,1.980712470758970663e-16
1.599880000000000000e+05,1.984572427374167641e-16
1.600270099999999802e+05,1.988439844518721682e-16
1.600650000000000000e+05,1.992199935390825675e-16
1.601040100000000093e+05,1.996082842715673601e-16
1.601420000000000000e+05,1.999858618906862547e-16
1.601810100000000093e+05,2.003733597710194911e-16
1.602190000000000000e+05,2.007525020175959776e-16
1.602580100000000093e+05,2.011403749525115912e-16
1.602959999999999709e+05,2.015199106356290725e-16
1.603350100000000093e+05,2.019093231695384801e-16
1.603739900000000198e+05,2.022995743075792695e-16
1.604120100000000093e+05,2.026801977957490424e-16
1.604509899999999907e+05,2.030708173659188552e-16
1.604890100000000093e+05,2.034518282861842005e-16
1.605279899999999907e+05,2.038428146759869558e-16
1.605660100000000093e+05,2.042253742254473424e-16
1.606049899999999907e+05,2.046178875214167804e-16
1.606430100000000093e+05,2.050008290424404769e-16
1.606819899999999907e+05,2.053937037085625362e-16
1.607210000000000000e+05,2.057872569222915092e-16
1.607589899999999907e+05,2.061714200672897821e-16
1.607980000000000000e+05,2.065664903670831969e-16
1.608359899999999907e+05,2.069510300737752848e-16
1.608750000000000000e+05,2.073464547361125220e-16
1.609129899999999907e+05,2.077313694107508805e-16
1.609519999999999709e+05,2.081271468617627046e-16
1.609910000000000000e+05,2.085236989556712323e-16
1.610290000000000291e+05,2.089108758776206912e-16
1.610680000000000000e+05,2.093077768255880200e-16
1.611060000000000291e+05,2.096953219256122702e-16
1.611450000000000000e+05,2.100937246520286948e-16
1.611829899999999907e+05,2.104816619323056340e-16
1.612220000000000000e+05,2.108815360045919363e-16
1.612599899999999907e+05,2.112709901614723319e-16
1.612990000000000000e+05,2.116504634643530354e-16
1.613380099999999802e+05,2.119638969956517497e-16
1.613760000000000000e+05,2.122704767921029057e-16
1.614150000000000000e+05,2.125844398738206228e-16
1.614530000000000000e+05,2.128903614179788117e-16
1.614920000000000000e+05,2.132048264487931572e-16
1.615300000000000000e+05,2.135112658495558745e-16
1.615690000000000000e+05,2.138273793829649995e-16
1.616080099999999802e+05,2.141431364388740499e-16
1.616460000000000000e+05,2.144509443051013933e-16
1.616850099999999802e+05,2.147671974675377810e-16
1.617230000000000000e+05,2.150755174781377847e-16
1.617620099999999802e+05,2.153922648870762593e-16
1.618000000000000000e+05,2.157010951764833055e-16
1.618390099999999802e+05,2.160194795790458770e-16
1.618770000000000000e+05,2.163288177502170873e-16
1.619160099999999802e+05,2.166465475438059495e-16
1.619549900000000198e+05,2.169651694888407740e-16
1.619930099999999802e+05,2.172757532018407003e-16
1.620319900000000198e+05,2.175937201567115057e-16
1.620700100000000093e+05,2.179048069297597639e-16
1.621089900000000198e+05,2.182255421567364334e-16
1.621470100000000093e+05,2.185371290805254682e-16
1.621859900000000198e+05,2.188572061950020038e-16
1.622240100000000093e+05,2.191692919728843006e-16
1.622629900000000198e+05,2.194898504952119399e-16
1.623020000000000000e+05,2.198111326376592694e-16
1.623399900000000198e+05,2.201246089635245792e-16
1.623790000000000000e+05,2.204463685140348667e-16
1.624169900000000198e+05,2.207603382648857462e-16
1.624560000000000000e+05,2.210825734190364051e-16
1.624939899999999907e+05,2.213970347844964632e-16
1.625330000000000000e+05,2.217197437434225305e-16
1.625720000000000000e+05,2.220432791207995881e-16
1.626100000000000000e+05,2.223590096622563613e-16
1.626490000000000000e+05,2.226830151438935056e-16
1.626870000000000000e+05,2.229980989689198682e-16
1.627260000000000000e+05,2.233225733150091084e-16
1.627640000000000000e+05,2.236392745638000564e-16
1.628030000000000000e+05,2.239653465401998571e-16
1.628410000000000000e+05,2.242825296718724742e-16
1.628800000000000000e+05,2.246079347921188737e-16
1.629190099999999802e+05,2.249341045231197176e-16
1.629570000000000000e+05,2.252514666838575670e-16
1.629960099999999802e+05,2.255792263526607317e-16
1.630340000000000000e+05,2.258970665657110269e-16
1.630730099999999802e+05,2.262241570562227447e-16
1.631110000000000000e+05,2.265436009020531975e-16
1.631500099999999802e+05,2.268722751536580359e-16
1.631880000000000000e+05,2.271910661855612118e-16
1.632270099999999802e+05,2.275201951104784528e-16
1.632659900000000198e+05,2.278490673044942993e-16
1.633040000000000000e+05,2.281701928809582691e-16
1.633429900000000198e+05,2.284994893944927122e-16
1.633810000000000000e+05,2.288210828868060045e-16
1.634199900000000198e+05,2.291508298682748568e-16
1.634580000000000000e+05,2.294728895403855090e-16
1.634970100000000093e+05,2.298041505484290673e-16
1.635360000000000000e+05,2.301351256921968664e-16
1.635740099999999802e+05,2.304573162312357026e-16
1.636130000000000000e+05,2.307887370185317426e-16
1.636510099999999802e+05,2.311125093455818625e-16
1.636899899999999907e+05,2.314455206733436760e-16
1.637280099999999802e+05,2.317697233051194941e-16
1.637669899999999907e+05,2.321020570025624462e-16
1.638050099999999802e+05,2.324267169606744966e-16
1.638439899999999907e+05,2.327606074842045382e-16
1.638830000000000000e+05,2.330951849686782880e-16
1.639209900000000198e+05,2.334200498630299778e-16
1.639600000000000000e+05,2.336848062502421854e-16
1.639979900000000198e+05,2.339076079643652156e-16
1.640370000000000000e+05,2.341350654812765396e-16
1.640749900000000198e+05,2.343585124736893170e-16
1.641140000000000000e+05,2.345866031801677568e-16
1.641529999999999709e+05,2.348155917922928570e-16
1.641910000000000000e+05,2.350394151562606013e-16
1.642299999999999709e+05,2.352679218216802055e-16
1.642680000000000000e+05,2.354923862294370792e-16
1.643070000000000291e+05,2.357215219482441421e-16
1.643450000000000000e+05,2.359455153561545143e-16
1.643840000000000000e+05,2.361752785733733392e-16
1.644220000000000000e+05,2.363999104179780710e-16
1.644610000000000000e+05,2.366314074524312480e-16
1.645000100000000093e+05,2.368615217346391519e-16
1.645380000000000000e+05,2.370865792540329602e-16
1.645770100000000093e+05,2.373173168556114444e-16
1.646150000000000000e+05,2.375419023877053178e-16
1.646540100000000093e+05,2.377732617688803313e-16
1.646920000000000000e+05,2.379984811206534349e-16
1.647310100000000093e+05,2.382304602221091558e-16
1.647690000000000000e+05,2.384563113364682834e-16
1.648080100000000093e+05,2.386889081049610976e-16
1.648469899999999907e+05,2.389202417720186964e-16
1.648850099999999802e+05,2.391474986166870505e-16
1.649239899999999907e+05,2.393794490754826855e-16
1.649620099999999802e+05,2.396073324319114427e-16
1.650009899999999907e+05,2.398398976410202139e-16
1.650390099999999802e+05,2.400673048265245725e-16
1.650779899999999907e+05,2.403004832702635506e-16
1.651170000000000000e+05,2.405333273862222249e-16
1.651549899999999907e+05,2.407612049793597221e-16
1.651940000000000000e+05,2.409946601902585542e-16
1.652319900000000198e+05,2.412231598638583614e-16
1.652710000000000000e+05,2.414572241452961682e-16
1.653089900000000198e+05,2.416852468249883452e-16
1.653480000000000000e+05,2.419199186761066687e-16
1.653860100000000093e+05,2.421495983913188733e-16
1.654250000000000000e+05,2.423838383320086932e-16
1.654639999999999709e+05,2.426199912937103269e-16
1.655020000000000000e+05,2.428489790929270340e-16
1.655409999999999709e+05,2.430846401538793502e-16
1.655789899999999907e+05,2.433142728617087225e-16
1.656180000000000291e+05,2.435505061464091436e-16
1.656559899999999907e+05,2.437796599542043084e-16
1.656950000000000000e+05,2.440164933285074860e-16
1.657329899999999907e+05,2.442462602202134383e-16
1.657720000000000000e+05,2.444836916931039660e-16
1.658110000000000000e+05,2.447198118112837984e-16
1.658490000000000000e+05,2.449510073434396893e-16
1.658880000000000000e+05,2.451877246587273456e-16
1.659260000000000000e+05,2.454195282589174102e-16
1.659650000000000000e+05,2.456568407914561680e-16
1.660030000000000000e+05,2.458892504826940038e-16
1.660420000000000000e+05,2.461271562584347839e-16
1.660810100000000093e+05,2.463658686871236958e-16
1.661190000000000000e+05,2.465975807393601255e-16
1.661580100000000093e+05,2.468357975538028785e-16
1.661959999999999709e+05,2.470691986999152070e-16
1.662350100000000093e+05,2.473069199511256116e-16
1.662730000000000291e+05,2.475398374806775964e-16
1.663120100000000093e+05,2.477792319599465592e-16
1.663500000000000291e+05,2.480127492913685748e-16
1.663890100000000093e+05,2.482527296725594108e-16
1.664279899999999907e+05,2.484914650613959629e-16
1.664660100000000093e+05,2.487263273363996863e-16
1.665049899999999907e+05,2.489667291980411715e-16
1.665430100000000093e+05,2.492011049230832364e-16
1.665819899999999907e+05,2.494410086173082042e-16
1.666200100000000093e+05,2.496759786974902436e-16
1.666589899999999907e+05,2.499175434964481487e-16
1.666980000000000000e+05,2.501123746030278887e-16
1.667359899999999907e+05,2.502928048429022046e-16
1.667749999999999709e+05,2.504775259107981246e-16
1.668129899999999907e+05,2.506575707321596623e-16
1.668519999999999709e+05,2.508429736477055533e-16
1.668899899999999907e+05,2.510226333965307590e-16
1.669290000000000291e+05,2.512087165273616484e-16
1.669669899999999907e+05,2.513890669233991300e-16
1.670060000000000000e+05,2.515747532673656741e-16
1.670450000000000000e+05,2.517613432712221012e-16
1.670830000000000000e+05,2.519421564703293083e-16
1.671220000000000000e+05,2.521283490196636875e-16
1.671600000000000000e+05,2.523098490025303792e-16
1.671990000000000000e+05,2.524967168488307823e-16
1.672370000000000000e+05,2.526789015017356680e-16
1.672760000000000000e+05,2.528642997222242231e-16
1.673140000000000000e+05,2.530460969929001459e-16
1.673530000000000000e+05,2.532332401758814528e-16
1.673920100000000093e+05,2.534201512215855324e-16
1.674300000000000000e+05,2.536024645637440130e-16
1.674690100000000093e+05,2.537900464700173688e-16
1.675069999999999709e+05,2.539719716351148959e-16
1.675460100000000093e+05,2.541602228003890441e-16
1.675840000000000291e+05,2.543428276129766563e-16
1.676230000000000000e+05,2.545307093392657220e-16
1.676619899999999907e+05,2.547184191334622925e-16
1.677000000000000000e+05,2.549025101326195997e-16
1.677389899999999907e+05,2.550908859850794137e-16
1.677770000000000000e+05,2.552745863344232208e-16
1.678160099999999802e+05,2.554625012458494152e-16
1.678540000000000000e+05,2.556458726789511009e-16
1.678930099999999802e+05,2.558355154308420541e-16
1.679310000000000000e+05,2.560184969951130376e-16
1.679700100000000093e+05,2.562077384231092927e-16
1.680090000000000000e+05,2.563968375502729346e-16
1.680470100000000093e+05,2.565812951187018072e-16
1.680859900000000198e+05,2.567710849544952797e-16
1.681240100000000093e+05,2.569551207615707349e-16
1.681629900000000198e+05,2.571455692127306279e-16
1.682010100000000093e+05,2.573302737960425890e-16
1.682399900000000198e+05,2.575203196423884303e-16
1.682780100000000093e+05,2.577056914259649282e-16
1.683169899999999907e+05,2.578963932355850051e-16
1.683560000000000000e+05,2.580867988414768071e-16
1.683939899999999907e+05,2.582727286675771066e-16
1.684330000000000000e+05,2.584627313090659252e-16
1.684709899999999907e+05,2.586493247491224569e-16
1.685100000000000000e+05,2.588399805732222614e-16
1.685479899999999907e+05,2.590261802946685269e-16
1.685870000000000000e+05,2.592174877497803400e-16
1.686260000000000000e+05,2.594086212388551314e-16
1.686640000000000000e+05,2.595952516606795426e-16
1.687030000000000000e+05,2.597870347283391007e-16
1.687410000000000000e+05,2.599732711315147829e-16
1.687800000000000000e+05,2.601657022356940075e-16
1.688179999999999709e+05,2.603525969127083955e-16
1.688570000000000000e+05,2.605456740292721466e-16
1.688950000000000291e+05,2.607332249603317445e-16
1.689340000000000000e+05,2.609258955938554571e-16
1.689730099999999802e+05,2.611183296838785821e-16
1.690110000000000000e+05,2.613063657736277682e-16
1.690500099999999802e+05,2.614983941760212775e-16
1.690880000000000000e+05,2.616870834163610924e-16
1.691270099999999802e+05,2.618797545968154319e-16
1.691650000000000000e+05,2.620680473734040882e-16
1.692040099999999802e+05,2.622613598092726098e-16
1.692420000000000000e+05,2.624503031567255199e-16
1.692810100000000093e+05,2.626442548467521700e-16
1.693199900000000198e+05,2.628380930945153533e-16
1.693580100000000093e+05,2.630273904945499009e-16
1.693969900000000198e+05,2.632218660547790878e-16
1.694350100000000093e+05,2.634118098961108095e-16
1.694739900000000198e+05,2.636058769866536575e-16
1.695120000000000000e+05,2.637964968779459091e-16
1.695509900000000198e+05,2.639922104582898993e-16
1.695900000000000000e+05,2.641876538759756019e-16
1.696279899999999907e+05,2.643787758724311456e-16
1.696670000000000000e+05,2.645738091030216965e-16
1.697050099999999802e+05,2.647644687609037055e-16
1.697440000000000000e+05,2.649601955604708175e-16
1.697820099999999802e+05,2.651514956191128359e-16
1.698210000000000000e+05,2.653478516751915955e-16
1.698590099999999802e+05,2.655387511033918769e-16
1.698979900000000198e+05,2.657347276207448919e-16
1.699370000000000000e+05,2.659304025118558800e-16
1.699749900000000198e+05,2.661218002422064237e-16
1.700140000000000000e+05,2.663181022643001482e-16
1.700519900000000198e+05,2.665090996948951570e-16
1.700910000000000000e+05,2.667049911331664100e-16
1.701289900000000198e+05,2.668966248872318153e-16
1.701680000000000000e+05,2.670941767338863472e-16
1.702070000000000291e+05,2.672925856833218461e-16
1.702450000000000000e+05,2.674939272451176283e-16
1.702840000000000000e+05,2.772522701968059103e-16
1.703220000000000000e+05,2.168870930060190391e-15
1.703610000000000000e+05,2.927769513433095378e-15
1.703990000000000000e+05,1.032006548430429302e-15
1.704380000000000000e+05,2.684788043609351470e-16
1.704760000000000000e+05,2.686459005088131496e-16
1.705150000000000000e+05,2.688375074719495866e-16
1.705540100000000093e+05,2.690319714045707324e-16
1.705920000000000000e+05,2.692222377818246564e-16
1.706310100000000093e+05,2.694173245629041889e-16
1.706690000000000000e+05,2.696082229509791887e-16
1.707080099999999802e+05,2.698029018885493626e-16
1.707460000000000000e+05,2.699944308158618058e-16
1.707850099999999802e+05,2.701897301350386965e-16
1.708230000000000000e+05,2.703808603037603190e-16
1.708620099999999802e+05,2.705757516436597124e-16
1.709009899999999907e+05,2.707725848170348438e-16
1.709390099999999802e+05,2.709630200807136029e-16
1.709779899999999907e+05,2.711594438843328102e-16
1.710160099999999802e+05,2.713494814988641253e-16
1.710549899999999907e+05,2.715454967987606532e-16
1.710930099999999802e+05,2.717371858712706579e-16
1.711319900000000198e+05,2.719327925983647458e-16
1.711710000000000000e+05,2.721291207945102409e-16
1.712089900000000198e+05,2.723203047160216110e-16
1.712480000000000000e+05,2.725172464415542536e-16
1.712859900000000198e+05,2.727080320987958031e-16
1.713250000000000000e+05,2.729035431932601441e-16
1.713629900000000198e+05,2.730949527889336797e-16
1.714020000000000000e+05,2.732910768384650933e-16
1.714399900000000198e+05,2.734820884817853962e-16
1.714790000000000000e+05,2.736778045237230519e-16
1.715180000000000291e+05,2.738743652365777132e-16
1.715560000000000000e+05,2.740657651750097361e-16
1.715950000000000000e+05,2.742619173674973938e-16
1.716330000000000000e+05,2.744529196102510123e-16
1.716720000000000000e+05,2.746496813803063065e-16
1.717100000000000000e+05,2.748413031019150773e-16
1.717490000000000000e+05,2.750376562377912004e-16
1.717880100000000093e+05,2.752337707123956800e-16
1.718260000000000000e+05,2.754248254924235585e-16
1.718650100000000093e+05,2.756215475515621648e-16
1.719030000000000000e+05,2.758132198498974216e-16
1.719420100000000093e+05,2.760095335698236342e-16
1.719800000000000000e+05,2.762008083625612549e-16
1.720189999999999709e+05,2.763967467387605748e-16
1.720570000000000000e+05,2.765886054158338549e-16
1.720959999999999709e+05,2.767851489719516786e-16
1.721349899999999907e+05,2.769815182136436482e-16
1.721730000000000291e+05,2.771727459842505341e-16
1.722120100000000093e+05,2.773696545758534743e-16
1.722500000000000000e+05,2.775615603106397506e-16
1.722890100000000093e+05,2.777580607872154946e-16
1.723270000000000000e+05,2.779495691880708680e-16
1.723660100000000093e+05,2.781466714684794664e-16
1.724040000000000000e+05,2.783387915419237203e-16
1.724430100000000093e+05,2.782370702123336430e-16
1.724819899999999907e+05,2.780367541343330532e-16
1.725200100000000093e+05,2.778406900204641548e-16
1.725589899999999907e+05,2.776396688361939221e-16
1.725970100000000093e+05,2.774438998967469485e-16
1.726359899999999907e+05,2.772421752883838786e-16
1.726740100000000093e+05,2.770456959461311947e-16
1.727129899999999907e+05,2.768442750562605712e-16
1.727520000000000291e+05,2.766429116471441471e-16
1.727899899999999907e+05,2.764459697005758344e-16
1.728290000000000291e+05,2.762449097834688554e-16
1.728669899999999907e+05,2.760482639983699333e-16
1.729060000000000000e+05,2.758465042339200407e-16
1.729439899999999907e+05,2.756491521663318615e-16
1.729830000000000000e+05,2.754476965495780044e-16
1.730209899999999907e+05,2.752506413024945702e-16
1.730600000000000000e+05,2.750474872925741636e-16
1.730990000000000000e+05,2.748455207252607077e-16
1.731370000000000000e+05,2.746478808638049325e-16
1.731760000000000000e+05,2.744452190982687042e-16
1.732140000000000000e+05,2.742478769249889391e-16
1.732530000000000000e+05,2.740445216154846673e-16
1.732910000000000000e+05,2.738464786915433319e-16
1.733299999999999709e+05,2.736434298057961210e-16
1.733680000000000000e+05,2.734456852134940357e-16
1.734069999999999709e+05,2.732429421759088639e-16
1.734460100000000093e+05,2.730393257995249918e-16
1.734840000000000291e+05,2.728410653962997745e-16
1.735230100000000093e+05,2.726377558433335145e-16
1.735610000000000000e+05,2.724397940645819352e-16
1.736000100000000093e+05,2.722357959924188493e-16
1.736380000000000000e+05,2.720371383815693687e-16
1.736770100000000093e+05,2.718334477573114310e-16
1.737159899999999907e+05,2.716300064591527004e-16
1.737540100000000093e+05,2.714307126441062750e-16
1.737929899999999907e+05,2.712265856317947498e-16
1.738310100000000093e+05,2.710275921544772746e-16
1.738699899999999907e+05,2.708237727347113057e-16
1.739080000000000000e+05,2.706251101546697040e-16
1.739469899999999907e+05,2.704205758259303264e-16
1.739849999999999709e+05,2.702212224622037588e-16
1.740239899999999907e+05,2.700169963978736984e-16
1.740630000000000291e+05,2.698118746967833623e-16
1.741010100000000093e+05,2.696129739945400904e-16
1.741400000000000291e+05,2.694082230699648704e-16
1.741780100000000093e+05,2.692086341079401529e-16
1.742170000000000000e+05,2.690041917597333380e-16
1.742550100000000093e+05,2.688039161530971492e-16
1.742939899999999907e+05,2.685998130664418693e-16
1.743330000000000000e+05,2.683947868349485307e-16
1.743709899999999907e+05,2.681940407723028014e-16
1.744100000000000000e+05,2.679893239839742864e-16
1.744479899999999907e+05,2.677888800780417267e-16
1.744870000000000000e+05,2.675834874746073708e-16
1.745249899999999907e+05,2.673843298389118693e-16
1.745640000000000000e+05,2.671782625791206801e-16
1.746019899999999907e+05,2.669784221484604961e-16
1.746409999999999709e+05,2.667726652103647068e-16
1.746800000000000000e+05,2.665680784470804313e-16
1.747180000000000291e+05,2.663676789019599045e-16
1.747570000000000000e+05,2.661614373843207047e-16
1.747950000000000291e+05,2.659613400881373010e-16
1.748340000000000000e+05,2.657554091203539166e-16
1.748720000000000000e+05,2.655556135079243455e-16
1.749110000000000000e+05,2.653490125991554208e-16
1.749490000000000000e+05,2.651485390472569848e-16
1.749880000000000000e+05,2.649432283128975785e-16
1.750270099999999802e+05,2.647370653573792578e-16
1.750650000000000000e+05,2.645360987432350421e-16
1.751040100000000093e+05,2.643302465347099615e-16
1.751420000000000000e+05,2.641295825635359822e-16
1.751810100000000093e+05,2.639230636294607695e-16
1.752190000000000000e+05,2.637227021599125781e-16
1.752580100000000093e+05,2.635164941063633589e-16
1.752969900000000198e+05,2.633105335922264735e-16
1.753000099999999802e+05,2.632946322840315176e-16
1.753599899999999907e+05,2.629770881122890026e-16
1.754200000000000291e+05,2.626598267648237357e-16
1.754799999999999709e+05,2.624666106145006282e-16
1.755400100000000093e+05,2.623280497644689327e-16
1.755999900000000198e+05,2.621897065711838599e-16
1.756590100000000093e+05,2.620543554278883048e-16
1.757189899999999907e+05,2.619162650816310859e-16
1.757790000000000000e+05,2.617782128033997619e-16
1.758390000000000000e+05,2.616403176977948808e-16
1.758989899999999907e+05,2.615035484566006017e-16
1.759590000000000000e+05,2.613658771880662028e-16
1.760190000000000000e+05,2.612293301362235866e-16
1.760790099999999802e+05,2.610919118630943331e-16
1.761389899999999907e+05,2.609556753724361665e-16
1.761990000000000000e+05,2.608194750299222947e-16
1.762590000000000000e+05,2.606834292230976359e-16
1.763179999999999709e+05,2.605494992627120152e-16
1.763780000000000000e+05,2.604137008958729435e-16
1.764380100000000093e+05,2.602779974525953531e-16
1.764979900000000198e+05,2.601434691303980858e-16
1.765580000000000000e+05,2.600089751482034913e-16
1.766180000000000000e+05,2.598746332876066406e-16
1.766780100000000093e+05,2.597403845107640327e-16
1.767380000000000000e+05,2.596063168691808833e-16
1.767980000000000000e+05,2.594733011031730185e-16
1.768580100000000093e+05,2.593403767258790798e-16
1.769179899999999907e+05,2.592076608686513781e-16
1.769780000000000000e+05,2.590759346423327370e-16
1.770369899999999907e+05,2.589463547350446100e-16
1.770970000000000291e+05,2.588148644956776444e-16
1.771569999999999709e+05,2.586844773898224866e-16
1.772170100000000093e+05,2.585541783192767862e-16
1.772769900000000198e+05,2.584240838286667091e-16
1.773370000000000000e+05,2.582949720504975351e-16
1.773970000000000000e+05,2.581669575465514392e-16
1.774570100000000093e+05,2.580390280076972961e-16
1.775169899999999907e+05,2.579112995936795367e-16
1.775770000000000000e+05,2.577845484509741283e-16
1.776370000000000000e+05,2.576579386988147171e-16
1.776960000000000000e+05,2.575343397089104476e-16
1.777560000000000000e+05,2.574098493888435261e-16
1.778160099999999802e+05,2.572854394835219860e-16
1.778760000000000000e+05,2.571621441866066349e-16
1.779360000000000000e+05,2.570389277542767675e-16
1.779960099999999802e+05,2.569167363609410468e-16
1.780559900000000198e+05,2.567956834075476317e-16
1.781160000000000000e+05,2.566755937154443092e-16
1.781760000000000000e+05,2.565565806470752825e-16
1.782360100000000093e+05,2.564376408576141886e-16
1.782959900000000198e+05,2.563198323553176073e-16
1.783550100000000093e+05,2.562048823318124987e-16
1.784149899999999907e+05,2.560891559982275382e-16
1.784750000000000000e+05,2.559743824456885004e-16
1.785350000000000000e+05,2.558606745092729092e-16
1.785950100000000093e+05,2.557959077753110089e-16
1.786549899999999907e+05,2.558082763270807569e-16
1.787150000000000000e+05,2.558214234042576714e-16
1.787750099999999802e+05,2.558344951847054573e-16
1.788349899999999907e+05,2.558475776491882881e-16
1.788950000000000291e+05,2.558623727420839554e-16
1.789549999999999709e+05,2.558771190496965455e-16
1.790140000000000000e+05,2.558918404966147284e-16
1.790740000000000000e+05,2.559073684098104710e-16
1.791340100000000093e+05,2.559237237864143078e-16
1.791939899999999907e+05,2.559410191826162386e-16
1.792540000000000000e+05,2.559590814542399732e-16
1.793140000000000000e+05,2.559770907705334000e-16
1.793740100000000093e+05,2.559959219288427773e-16
1.794339899999999907e+05,2.560156873769299623e-16
1.794940000000000000e+05,2.560352836532466304e-16
1.795540000000000000e+05,2.560557549508629277e-16
1.796139899999999907e+05,2.560770995385547203e-16
1.796740000000000000e+05,2.560992301678181776e-16
1.797330099999999802e+05,2.561213400703639413e-16
1.797929999999999709e+05,2.561452105406470595e-16
1.798530000000000000e+05,2.561689636918220689e-16
1.799130100000000093e+05,2.561935258866182092e-16
1.799729900000000198e+05,2.562190093463653166e-16
1.800330000000000000e+05,2.562452415253089963e-16
1.800930000000000000e+05,2.562723346382249817e-16
1.801530100000000093e+05,2.563002300777376092e-16
1.802129899999999907e+05,2.563281168751984082e-16
1.802730000000000000e+05,2.563576694672287991e-16
1.803330000000000000e+05,2.563871543928709344e-16
1.803920000000000000e+05,2.564175437297290180e-16
1.804520000000000000e+05,2.564486788603383172e-16
1.805120099999999802e+05,2.564815276138440174e-16
1.805719900000000198e+05,2.565143612946671333e-16
