# # wavelength, f_lambda
3.976700000000000000e+04,1.205869858772978369e-16
3.977909999999999854e+04,1.213661935526090628e-16
3.979119999999999709e+04,1.221633654677356063e-16
3.980329999999999563e+04,1.229595457538268906e-16
3.981540000000000146e+04,1.237547357770144575e-16
3.982750000000000000e+04,1.245678365881430486e-16
3.983959999999999854e+04,1.253610386964320700e-16
3.985170000000000437e+04,1.261721313775353624e-16
3.986380000000000291e+04,1.270010816155868337e-16
3.987590000000000146e+04,1.278101487846980942e-16
3.988800000000000000e+04,1.286370534074580506e-16
3.990009999999999854e+04,1.294629316144440768e-16
3.991220000000000437e+04,1.303066043722164415e-16
3.992430000000000291e+04,1.311304225719502733e-16
3.993640000000000146e+04,1.319720153464747943e-16
3.994850000000000000e+04,1.328313499447653245e-16
3.996059999999999854e+04,1.336708456852036025e-16
3.997269999999999709e+04,1.345280633837561071e-16
3.998479999999999563e+04,1.353842191295572421e-16
3.999690000000000146e+04,1.362393143791913869e-16
4.000900000000000000e+04,1.371120791866919932e-16
4.002109999999999854e+04,1.379837637578907671e-16
4.003320000000000437e+04,1.388543695731083946e-16
4.004529999999999563e+04,1.397425927715118034e-16
4.005740000000000146e+04,1.406297175826824895e-16
4.006950000000000000e+04,1.415157455104575512e-16
4.008159999999999854e+04,1.424006780562437293e-16
4.009369999999999709e+04,1.433031662721550632e-16
4.010580000000000291e+04,1.442045395985843343e-16
4.011790000000000146e+04,1.451047995602132547e-16
4.013000000000000000e+04,1.460039476792624138e-16
4.014210000000000582e+04,1.469205900835858244e-16
4.015419999999999709e+04,1.478361012606586094e-16
4.016630000000000291e+04,1.487690649522086570e-16
4.017839999999999418e+04,1.497008781232781252e-16
4.019050000000000000e+04,1.506315423444629948e-16
4.020260000000000582e+04,1.515610591838291966e-16
4.021469999999999709e+04,1.525079677014716814e-16
4.022680000000000291e+04,1.534351833210244792e-16
4.023889999999999418e+04,1.543982866660005645e-16
4.025100000000000000e+04,1.553417002916768976e-16
4.026309999999999854e+04,1.563024450816413344e-16
4.027519999999999709e+04,1.572620074449177123e-16
4.028730000000000291e+04,1.582388597355175608e-16
4.029940000000000146e+04,1.591960509841911480e-16
4.031150000000000000e+04,1.601705132131546675e-16
4.032359999999999854e+04,1.611622148146722274e-16
4.033570000000000437e+04,1.621342713523374992e-16
4.034779999999999563e+04,1.631235484195252404e-16
4.035990000000000146e+04,1.641300145201093503e-16
4.037200000000000000e+04,1.651168515709136293e-16
4.038409999999999854e+04,1.661208589154565428e-16
4.039620000000000437e+04,1.671420051686945018e-16
4.040829999999999563e+04,1.681435384217138931e-16
4.042040000000000146e+04,1.691621919465204927e-16
4.043249999999999272e+04,1.701795961500781545e-16
4.044459999999999854e+04,1.712140800750634731e-16
4.045670000000000437e+04,1.722472961440224362e-16
4.046879999999999563e+04,1.732792460762289951e-16
4.048090000000000146e+04,1.743099315882054062e-16
4.049300000000000000e+04,1.753576379551875187e-16
4.050509999999999854e+04,1.764040614827811685e-16
4.051720000000000437e+04,1.774674656359097395e-16
4.052929999999999563e+04,1.785113177924718817e-16
4.054140000000000146e+04,1.795721322562049903e-16
4.055350000000000000e+04,1.806498781076706578e-16
4.056559999999999854e+04,1.817263063070199964e-16
4.057769999999999709e+04,1.828014186363977664e-16
4.058980000000000291e+04,1.838752168751043174e-16
4.060190000000000146e+04,1.849658884144291976e-16
4.061400000000000000e+04,1.860552277444705154e-16
4.062610000000000582e+04,1.871432366650650856e-16
4.063819999999999709e+04,1.882480701139822948e-16
4.065030000000000291e+04,1.893515551338284050e-16
4.066239999999999418e+04,1.904718250845338006e-16
4.067450000000000000e+04,1.915726079178061010e-16
4.068660000000000582e+04,1.926901577607073890e-16
4.069869999999999709e+04,1.938244441242107895e-16
4.071080000000000291e+04,1.949573481208427779e-16
4.072289999999999418e+04,1.960888716138427935e-16
4.073500000000000000e+04,1.972190164634862541e-16
4.074709999999999854e+04,1.983658407660105053e-16
4.075919999999999709e+04,1.995112686989473677e-16
4.077130000000000291e+04,2.006733369528881623e-16
4.078340000000000146e+04,2.018159670839132004e-16
4.079550000000000000e+04,2.029932333266439217e-16
4.080759999999999854e+04,2.041510652487083237e-16
4.081970000000000437e+04,2.053254809254474140e-16
4.083179999999999563e+04,2.064984688586220125e-16
4.084390000000000146e+04,2.076880017210453814e-16
4.085600000000000000e+04,2.088760893890040246e-16
4.086809999999999854e+04,2.100627338037815106e-16
4.088020000000000437e+04,2.112658757569221287e-16
4.089229999999999563e+04,2.124675571009942776e-16
4.090440000000000146e+04,2.136677797963232479e-16
4.091649999999999272e+04,2.148844528378671684e-16
4.092859999999999854e+04,2.160996499692256387e-16
4.094070000000000437e+04,2.173133731695840115e-16
4.095279999999999563e+04,2.185434997216969559e-16
4.096490000000000146e+04,2.197721351752487335e-16
4.097700000000000000e+04,2.209992815281035425e-16
4.098909999999999854e+04,2.222427844348975477e-16
4.100120000000000437e+04,2.234847811667549222e-16
4.101329999999999563e+04,2.247430963487898539e-16
4.102540000000000146e+04,2.259998883621839928e-16
4.103750000000000000e+04,2.272551592448271559e-16
4.104959999999999854e+04,2.285267021331543270e-16
4.106169999999999709e+04,2.297967069893350917e-16
4.107380000000000291e+04,2.310651758694183028e-16
4.108590000000000146e+04,2.323498705044572638e-16
4.109800000000000000e+04,2.336330123537623083e-16
4.111010000000000582e+04,2.349146034913660993e-16
4.112219999999999709e+04,2.362123743259444015e-16
4.113430000000000291e+04,2.375085777303979677e-16
4.114639999999999418e+04,2.388209232869889728e-16
4.115850000000000000e+04,2.401316847739293870e-16
4.117060000000000582e+04,2.414408643040123071e-16
4.118269999999999709e+04,2.427661402747705118e-16
4.119480000000000291e+04,2.440898177393700516e-16
4.120689999999999418e+04,2.454118988280833569e-16
4.121900000000000000e+04,2.467500308359424518e-16
4.123109999999999854e+04,2.480865500083035342e-16
4.124319999999999709e+04,2.494214584927478260e-16
4.125530000000000291e+04,2.507723725637468609e-16
4.126740000000000146e+04,2.521392633788862793e-16
4.127950000000000000e+04,2.534869151791924826e-16
4.129159999999999854e+04,2.548505274304822178e-16
4.130370000000000437e+04,2.562300713890521285e-16
4.131579999999999563e+04,2.575903931976970714e-16
4.132790000000000146e+04,2.589841828084076913e-16
4.134000000000000000e+04,2.603587546764895053e-16
4.135209999999999854e+04,2.617492053445277611e-16
4.136420000000000437e+04,2.631379847348266650e-16
4.137629999999999563e+04,2.645426063260598775e-16
4.138840000000000146e+04,2.659455405983814435e-16
4.140049999999999272e+04,2.673642805845777202e-16
4.141259999999999854e+04,2.687638367117602263e-16
4.142470000000000437e+04,2.701966529625843309e-16
4.143679999999999563e+04,2.716102898676997302e-16
4.144890000000000146e+04,2.730396802231890177e-16
4.146100000000000000e+04,2.744847957257016932e-16
4.147309999999999854e+04,2.759107488989924983e-16
4.148520000000000437e+04,2.773698308715661078e-16
4.149729999999999563e+04,2.788097550997793015e-16
4.150940000000000146e+04,2.802653526224632748e-16
4.152150000000000000e+04,2.817192063042223694e-16
4.153359999999999854e+04,2.831886973222216264e-16
4.154569999999999709e+04,2.846564288655914698e-16
4.155780000000000291e+04,2.861397618965395953e-16
4.156990000000000146e+04,2.876039713606483957e-16
4.158200000000000000e+04,2.891011052003918728e-16
4.159410000000000582e+04,2.905791201597428454e-16
4.160619999999999709e+04,2.920726853825919586e-16
4.161830000000000291e+04,2.935817729970099866e-16
4.163039999999999418e+04,2.950890570350173787e-16
4.164250000000000000e+04,2.965945398760578472e-16
4.165460000000000582e+04,2.980982238958732759e-16
4.166669999999999709e+04,2.996173794844618500e-16
4.167880000000000291e+04,3.011519789355110561e-16
4.169089999999999418e+04,3.026847466144907685e-16
4.170300000000000000e+04,3.042156849346928967e-16
4.171509999999999854e+04,3.057447963056601899e-16
4.172719999999999709e+04,3.072893011138672965e-16
4.173930000000000291e+04,3.088491718173148231e-16
4.175140000000000146e+04,3.103899848690477128e-16
4.176350000000000000e+04,3.119461487329657061e-16
4.177559999999999854e+04,3.135176359598433473e-16
4.178770000000000437e+04,3.150872509880128939e-16
4.179979999999999563e+04,3.166549962786289611e-16
4.181190000000000146e+04,3.182380225820883543e-16
4.182400000000000000e+04,3.198191642172088279e-16
4.183609999999999854e+04,3.214155521195506935e-16
4.184820000000000437e+04,3.230100404935691560e-16
4.186029999999999563e+04,3.246026318329114688e-16
4.187240000000000146e+04,3.262104274022561910e-16
4.188449999999999272e+04,3.278163111568588908e-16
4.189659999999999854e+04,3.294202856044770285e-16
4.190870000000000437e+04,3.310394224158665611e-16
4.192079999999999563e+04,3.326736945342826184e-16
4.193290000000000146e+04,3.342889760084725748e-16
4.194500000000000000e+04,3.359364177945277231e-16
4.195709999999999854e+04,3.375648740191869675e-16
4.196920000000000437e+04,3.392084166796831505e-16
4.198129999999999563e+04,3.408500086974049722e-16
4.199340000000000146e+04,3.425066530053494031e-16
4.200550000000000000e+04,3.441613321873294701e-16
4.201759999999999854e+04,3.458310296167771436e-16
4.202969999999999709e+04,3.474987475058685878e-16
4.204180000000000291e+04,3.491644884426413203e-16
4.205390000000000146e+04,3.508452065116753157e-16
4.206600000000000000e+04,3.525239332913714443e-16
4.207810000000000582e+04,3.542006713830505565e-16
4.209019999999999709e+04,3.558923456580827777e-16
4.210230000000000291e+04,3.575989295336903444e-16
4.211439999999999418e+04,3.592865908099747568e-16
4.212650000000000000e+04,3.610060406176210897e-16
4.213860000000000582e+04,3.627065730930050902e-16
4.215069999999999709e+04,3.644219674262459466e-16
4.216280000000000291e+04,3.661353331426977706e-16
4.217489999999999418e+04,3.678635272589260123e-16
4.218700000000000000e+04,3.695896787092743804e-16
4.219909999999999854e+04,3.713306252016534534e-16
4.221119999999999709e+04,3.730695150459207315e-16
4.222330000000000291e+04,3.748063509199978258e-16
4.223540000000000146e+04,3.765579416184496393e-16
4.224750000000000000e+04,3.783074644393914035e-16
4.225959999999999854e+04,3.800717089514177044e-16
4.227170000000000437e+04,3.818338717448398017e-16
4.228379999999999563e+04,3.835939555265668877e-16
4.229590000000000146e+04,3.853687210755909120e-16
4.230800000000000000e+04,3.871413938459365904e-16
4.232009999999999854e+04,3.889287154728393076e-16
4.233220000000000437e+04,3.907139306196806367e-16
4.234429999999999563e+04,3.924970420218808795e-16
4.235640000000000146e+04,3.942947626481129479e-16
4.236849999999999272e+04,3.960903659016393459e-16
4.238059999999999854e+04,3.978838545298576012e-16
4.239270000000000437e+04,3.996919129083885508e-16
4.240479999999999563e+04,4.015145152201798212e-16
4.241690000000000146e+04,4.033349730896582232e-16
4.242900000000000000e+04,4.051532892962610180e-16
4.244109999999999854e+04,4.069694666151781904e-16
4.245320000000000437e+04,4.088001419377191560e-16
4.246529999999999563e+04,4.106452895964446819e-16
4.247740000000000146e+04,4.124716536235787025e-16
4.248950000000000000e+04,4.143124766324949074e-16
4.250159999999999854e+04,4.161677330401202724e-16
4.251369999999999709e+04,4.180208104965817656e-16
4.252580000000000291e+04,4.198717118200538603e-16
4.253790000000000146e+04,4.217370077681491770e-16
4.255000000000000000e+04,4.236001143636089960e-16
4.256210000000000582e+04,4.254775835444994707e-16
4.257419999999999709e+04,4.273528502162712085e-16
4.258630000000000291e+04,4.292259172237694782e-16
4.259839999999999418e+04,4.311133083237126955e-16
4.261050000000000000e+04,4.329984866731353376e-16
4.262260000000000582e+04,4.348814551278791477e-16
4.263469999999999709e+04,4.367787093351721437e-16
4.264680000000000291e+04,4.386737406313685764e-16
4.265889999999999418e+04,4.405830259718016934e-16
4.267100000000000000e+04,4.424900754469659304e-16
4.268309999999999854e+04,4.444113473520144385e-16
4.269519999999999709e+04,4.463139244120366568e-16
4.270730000000000291e+04,4.482471477866034787e-16
4.271940000000000146e+04,4.501616821054818802e-16
4.273150000000000000e+04,4.520903945021668864e-16
4.274359999999999854e+04,4.540332599780624770e-16
4.275570000000000437e+04,4.559574544224502620e-16
4.276779999999999563e+04,4.579121794901892543e-16
4.277990000000000146e+04,4.598482393664496246e-16
4.279200000000000000e+04,4.617984083083191659e-16
4.280409999999999854e+04,4.637462989491142786e-16
4.281620000000000437e+04,4.657082674814613197e-16
4.282829999999999563e+04,4.676679450863650242e-16
4.284040000000000146e+04,4.696416695007851240e-16
4.285249999999999272e+04,4.716130904219057102e-16
4.286459999999999854e+04,4.735822108069640723e-16
4.287670000000000437e+04,4.755490336087249544e-16
4.288879999999999563e+04,4.775298597229171594e-16
4.290090000000000146e+04,4.795246645167060409e-16
4.291300000000000000e+04,4.815008642579428795e-16
4.292509999999999854e+04,4.835073006404292659e-16
4.293720000000000437e+04,4.854951379289245674e-16
4.294929999999999563e+04,4.874969107306835944e-16
4.296140000000000146e+04,4.894963516429040389e-16
4.297350000000000000e+04,4.915096974171599697e-16
4.298559999999999854e+04,4.935206989949071465e-16
4.299769999999999709e+04,4.955293593770332936e-16
4.300980000000000291e+04,4.975518879338916657e-16
4.302190000000000146e+04,4.995720630535899183e-16
4.303400000000000000e+04,5.016060758984581363e-16
4.304610000000000582e+04,5.036215440709758718e-16
4.305819999999999709e+04,5.056670077527748352e-16
4.307030000000000291e+04,5.076939328063444237e-16
4.308239999999999418e+04,5.097346530992533078e-16
4.309450000000000000e+04,5.117730017045423275e-16
4.310660000000000582e+04,5.138251153210680660e-16
4.311869999999999709e+04,5.158748451963328403e-16
4.313080000000000291e+04,5.179221943731550930e-16
4.314289999999999418e+04,5.199832724215719647e-16
4.315500000000000000e+04,5.220419577818991893e-16
4.316709999999999854e+04,5.241143419838524097e-16
4.317919999999999709e+04,5.261843215657083602e-16
4.319130000000000291e+04,5.282518995929245094e-16
4.320340000000000146e+04,5.303170791263557170e-16
4.321550000000000000e+04,5.323959156830839064e-16
4.322759999999999854e+04,5.344723418832522324e-16
4.323970000000000437e+04,5.365623952942404324e-16
4.325179999999999563e+04,5.386500265429471274e-16
4.326390000000000146e+04,5.407352387124613203e-16
4.327600000000000000e+04,5.428340424906549063e-16
4.328809999999999854e+04,5.449304154465266158e-16
4.330020000000000437e+04,5.470243606718218195e-16
4.331229999999999563e+04,5.491318620423760410e-16
4.332440000000000146e+04,5.512369240014576191e-16
4.333649999999999272e+04,5.533395496493654448e-16
4.334859999999999854e+04,5.554556961171450192e-16
4.336070000000000437e+04,5.575693946547322628e-16
4.337279999999999563e+04,5.596806483708759500e-16
4.338490000000000146e+04,5.618053877188563375e-16
4.339700000000000000e+04,5.639276706878984440e-16
4.340909999999999854e+04,5.660475003950999532e-16
4.342120000000000437e+04,5.681807806827754355e-16
4.343329999999999563e+04,5.703115962122886036e-16
4.344540000000000146e+04,5.724399501089843864e-16
4.345750000000000000e+04,5.745817196707895559e-16
4.346959999999999854e+04,5.767210161642790668e-16
4.348169999999999709e+04,5.788578427229469785e-16
4.349380000000000291e+04,5.809922024756109825e-16
4.350590000000000146e+04,5.831399374235007628e-16
4.351800000000000000e+04,5.853010242661736582e-16
4.353010000000000582e+04,5.874437972003258853e-16
4.354219999999999709e+04,5.895999107143866892e-16
4.355430000000000291e+04,5.917535378874234503e-16
4.356639999999999418e+04,5.939204767814526416e-16
4.357850000000000000e+04,5.960849180793713156e-16
4.359060000000000582e+04,5.982468649385360809e-16
4.360269999999999709e+04,6.004063205116030196e-16
4.361480000000000291e+04,6.025790478274770623e-16
